job_name,city,education,work_exp,company,salary_avg,data_source
大数据工程师(J14458),北京,本科,3-5年,未填写,14000,智联
数据实施工程师,上海,本科,经验不限,未填写,22500,智联
资深数据开发工程师(A146501),济南,本科,3-5年,未填写,15000,智联
数据开发--牧原,郑州,本科,3-5年,未填写,12500,智联
数据开发工程师(证券项目经验),上海,本科,3-5年,未填写,13000,智联
大数据-长沙-外包,长沙,本科,3-5年,未填写,10000,智联
高级数据开发工程师,长沙,本科,5-10年,未填写,15000,智联
数据可视化前端开发工程师,北京,本科,5-10年,未填写,15000,智联
中级大数据开发/医疗大数据,成都,硕士,3-5年,未填写,19000,智联
数据工程师（研发）,上海,本科,经验不限,未填写,10500,智联
数据工程实习生,北京,本科,经验不限,未填写,150,智联
高级java工程师（数据采集接口开发）,北京,本科,5-10年,未填写,11000,智联
陕西-管理培训生（业务推动、数据分析、 软件开发、综合支持方向） (MJ006740),西安,本科,经验不限,未填写,8000,智联
高级大数据开发工程师,郑州,本科,5-10年,未填写,12000,智联
Snowflake 数据平台工程师,苏州,本科,1-3年,未填写,12500,智联
数字化智能中心-SAP开发工程师-山西孝义,太原,本科,3-5年,未填写,9000,智联
保险-数据建模-双休六险（外包,杭州,本科,3-5年,未填写,13500,智联
大数据工程师,北京,本科,3-5年,未填写,13500,智联
大数据模型开发工程师/建模工程师,济南,本科,经验不限,未填写,12000,智联
大数据开发（需数据治理+现场面试）,深圳,本科,5-10年,未填写,17000,智联
数据开发,南宁,本科,1-3年,未填写,6000,智联
数据工程师(J10317),北京,硕士,经验不限,未填写,14500,智联
数据中台开发工程师（电网）,北京,本科,3-5年,未填写,15500,智联
杭州后端（数据与报表）工程师（w包）,杭州,本科,1-3年,未填写,9000,智联
数据治理工程师（外包）,北京,大专,5-10年,未填写,12500,智联
大数据开发工程师（Elasticsearch方向）,北京,本科,1-3年,未填写,12500,智联
大数据工程师,抚顺,本科,3-5年,未填写,12000,智联
大数据（会Java-统招学信本）,成都,本科,3-5年,未填写,11000,智联
数据开发（北京 学信网可查）,北京,本科,1-3年,未填写,8500,智联
大数据开发工程师（银行方向）-智联(J15441),济南,本科,3-5年,未填写,10000,智联
数据湖平台开发工程师（6智能）,长沙,硕士,1-3年,未填写,15500,智联
AI数据工程师,佛山,本科,3-5年,未填写,19000,智联
数据开发工程师(base郑州&南阳|满额公积金),南阳,本科,3-5年,未填写,12500,智联
大数据开发岗,北京,本科,5-10年,未填写,10000,智联
金融科技委员会-信息安全部-国际业务数据开发工程师G01380,深圳,本科,3-5年,未填写,30000,智联
财务数据开发工程师,上海,本科,3-5年,未填写,13500,智联
数据分析中级助理/后台开发（大数据开发、Java、Python）/英语好,西安,本科,3-5年,未填写,15000,智联
数据开发运维岗,上海,本科,5-10年,未填写,20500,智联
数据平台开发运维工程师,成都,本科,1-3年,未填写,11500,智联
数据治理工程师,上海,本科,3-5年,未填写,20000,智联
高级数据开发工程师,广州,本科,3-5年,未填写,16000,智联
中高级数据开发工程师,西安,本科,3-5年,未填写,12000,智联
大数据开发（Databricks 平台优先）,成都,本科,3-5年,未填写,14000,智联
数据空间产品经理（技术开发）,上海,本科,5-10年,未填写,30000,智联
人保科技-研发中心-信息技术类-数据开发岗-北京-社会招聘(J77084),北京,硕士,3-5年,未填写,27500,智联
大数据开发,深圳,大专,3-5年,未填写,24000,智联
大数据开发工程师（北京）,北京,本科,3-5年,未填写,22500,智联
数据治理项目实习生,成都,本科,经验不限,未填写,125,智联
.net/C#数据对接开发工程师,西安,本科,1-3年,未填写,7500,智联
中级数据开发工程师,北京,本科,3-5年,未填写,13500,智联
研发工程师（北京数据科技分公司）(J10421),北京,硕士,经验不限,未填写,13000,智联
Java/ Web/ C开发/ 测试/算法/数据开发,上海,本科,经验不限,未填写,21000,智联
北京-精算系统数据开发/保险/金融,北京,本科,5-10年,未填写,16500,智联
"大数据开发工程师（flink,线上面试）",武汉,大专,1-3年,未填写,13500,智联
数据治理,北京,硕士,3-5年,未填写,30000,智联
数据分析（大厂外包，java、python都可）,西安,本科,3-5年,未填写,16000,智联
大数据工程师,长沙,本科,3-5年,未填写,10000,智联
大数据开发工程师（电商）,重庆,大专,3-5年,未填写,16500,智联
资深大数据开发工程师,长沙,本科,5-10年,未填写,13000,智联
AI数据工程师,杭州,本科,1-3年,未填写,17500,智联
设备台帐数据(机电/自动化）,惠州,大专,1-3年,未填写,8000,智联
数据开发（民生证券学信网统本）,北京,本科,3-5年,未填写,16000,智联
java数据开发工程师（银行项目）,青岛,本科,5-10年,未填写,10000,智联
电商数据主管,上海,本科,1-3年,未填写,12500,智联
Java/ Web/ C开发/ 测试/算法/数据开发,深圳,本科,经验不限,未填写,19500,智联
数据中台研发工程师,济南,本科,3-5年,未填写,8000,智联
数据治理工程师,北京,本科,5-10年,未填写,13000,智联
数字化应用工程师,上海,大专,3-5年,未填写,12000,智联
大数据开发工程师（项目到年底）,深圳,本科,1-3年,未填写,11000,智联
广州-数据工程师（偏Azure Databricks）,广州,本科,3-5年,未填写,13000,智联
大数据开发HY,北京,本科,3-5年,未填写,17500,智联
电商数据工程师,青岛,本科,3-5年,未填写,11000,智联
数据可视化前端工程师,北京,本科,3-5年,未填写,14000,智联
大模型开发工程师,福州,本科,3-5年,未填写,15000,智联
数据管理岗（EAST报送方向）,北京,本科,3-5年,未填写,15000,智联
大数据管理平台开发工程师,青岛,本科,5-10年,未填写,12500,智联
数据平台后端工程师,上海,本科,1-3年,未填写,25000,智联
中高级帆软报表开发工程师,深圳,本科,3-5年,未填写,12500,智联
大数据治理工程师,北京,大专,3-5年,未填写,13500,智联
中级数据工程师,北京,本科,1-3年,未填写,17500,智联
大数据技术支持工程师,杭州,本科,3-5年,未填写,11000,智联
G2北京数据Java20251128,北京,本科,经验不限,未填写,16000,智联
大数据工程师,西安,本科,3-5年,未填写,15000,智联
数据存储开发/测试工程师,北京,本科,1-3年,未填写,11500,智联
数据开发（风控 数据安全）,上海,本科,1-3年,未填写,15000,智联
Java/C/C++/Python/嵌入式/前端/测试/算法/数据开发,深圳,本科,经验不限,未填写,22000,智联
大数据应用开发工程师,北京,本科,3-5年,未填写,16000,智联
高级大数据开发工程师（平台 / DataOps 方向）,深圳,本科,3-5年,未填写,20500,智联
数据生产工程师,杭州,本科,1-3年,未填写,14000,智联
数据治理资深工程师9709,广州,本科,3-5年,未填写,15500,智联
数据清洗工程师,沈阳,本科,1-3年,未填写,7000,智联
大数据开发工程师,昆明,本科,1-3年,未填写,10000,智联
大数据平台开发工程师,深圳,本科,3-5年,未填写,24000,智联
数据应用与开发业务线高级主任-东风汽车股份,武汉,本科,3-5年,未填写,30000,智联
数据工程师（天津）,广州,本科,3-5年,未填写,14500,智联
数据工程师（偏Azure Databricks）,广州,本科,1-3年,未填写,12500,智联
资深大数据开发/数据治理工程师（湖仓一体方向）,成都,本科,3-5年,未填写,18000,智联
Doris大数据工程师,苏州,本科,3-5年,未填写,12500,智联
数据开发运营工程师,深圳,大专,3-5年,未填写,10000,智联
中高级后端开发（AI+数据方向）,长沙,本科,3-5年,未填写,8500,智联
大数据开发产品运营,北京,本科,3-5年,未填写,10500,智联
flink大数据开发,北京,本科,5-10年,未填写,12500,智联
数据交换与兼容性工程师,深圳,本科,3-5年,未填写,12500,智联
初级python后端开发工程师,邯郸,本科,经验不限,未填写,5500,智联
PYthon维护开发工程师,济南,学历不限,经验不限,未填写,15000,智联
计算机软件开发编程写手,广州,本科,经验不限,未填写,11000,智联
python开发助理工程师,深圳,本科,1-3年,未填写,11000,智联
python工程师（智能体开发 -- 应届生）,郑州,本科,经验不限,未填写,6500,智联
Python开发助理,南昌,大专,经验不限,未填写,75,智联
python开发工程师,十堰,本科,经验不限,未填写,8000,智联
外企RPA开发工程师（双休/六险一金）,济南,本科,1-3年,未填写,8000,智联
python后端开发工程师,唐山,本科,3-5年,未填写,3500,智联
python 开发工程师,清远,本科,经验不限,未填写,9000,智联
RPA开发工程师,南京,本科,1-3年,未填写,10000,智联
python开发-短期6个月,北京,本科,1-3年,未填写,11500,智联
信息开发管理,石家庄,本科,经验不限,未填写,7500,智联
CAD/CAM开发工程师-项目制-远程办公,常州,大专,3-5年,未填写,12500,智联
python后端开发工程师,长沙,大专,经验不限,未填写,11000,智联
后端开发工程师,合肥,硕士,经验不限,未填写,12500,智联
Python上位机开发工程师,徐州,本科,3-5年,未填写,20000,智联
python开发（五险一金-远程面试）,深圳,本科,3-5年,未填写,12500,智联
Agent开发应用工程师（五险一金 食宿）,南昌,本科,3-5年,未填写,15500,智联
python开发工程师,太原,本科,3-5年,未填写,9500,智联
Python 开发工程师,青岛,本科,3-5年,未填写,12000,智联
Python开发工程师,杭州,本科,经验不限,未填写,15500,智联
Python开发工程师,济南,本科,1-3年,未填写,9000,智联
python开发/测试开发,苏州,本科,经验不限,未填写,9000,智联
python工程师（智能体开发.应届生专属）,郑州,本科,经验不限,未填写,6500,智联
RPA开发工程师,深圳,大专,1-3年,未填写,8500,智联
AI技术开发,济宁,大专,3-5年,未填写,12500,智联
全栈开发工程师,无锡,本科,3-5年,未填写,12500,智联
Python开发工程师（devops经验）,青岛,本科,3-5年,未填写,11500,智联
python后端开发工程师（Agent方向）,杭州,大专,3-5年,未填写,11000,智联
python后端开发工程师,深圳,学历不限,经验不限,未填写,12500,智联
Python（后端开发/数据工程）,北京,本科,经验不限,未填写,12500,智联
RPA开发工程师（跨境电商）,深圳,本科,1-3年,未填写,12500,智联
Python开发工程师,天津,本科,经验不限,未填写,11500,智联
Python开发,青岛,本科,1-3年,未填写,10000,智联
应用软件开发工程师,合肥,本科,经验不限,未填写,15500,智联
计算机编程人员（AI智能体开发工程师）,潍坊,大专,1-3年,未填写,8500,智联
智能体开发工程师（南昌）,南昌,本科,经验不限,未填写,8500,智联
计算机开发工程师,青岛,本科,经验不限,未填写,10500,智联
python开发工程师,青岛,大专,3-5年,未填写,13000,智联
python开发工程师,秦皇岛,本科,1-3年,未填写,8000,智联
python 开发工程师(J10639),大连,本科,3-5年,未填写,11500,智联
顺丰-AI全栈开发工程师,武汉,本科,3-5年,未填写,16500,智联
python开发,厦门,本科,经验不限,未填写,8000,智联
后端开发工程师（策略特征方向）,重庆,本科,经验不限,未填写,14500,智联
python后端开发工程师,荆州,大专,3-5年,未填写,11000,智联
Python开发工程师,济宁,本科,3-5年,未填写,11500,智联
python后端开发工程师,长治,大专,1-3年,未填写,5000,智联
RPA开发工程师（双休）,广州,本科,经验不限,未填写,10000,智联
开发工程师（python）,青岛,本科,经验不限,未填写,12500,智联
初级Python开发工程师,成都,本科,经验不限,未填写,8000,智联
python后端开发工程师,北京,大专,经验不限,未填写,21500,智联
Python开发工程师,福州,本科,1-3年,未填写,10500,智联
Pyhton开发工程师（济南）,济南,本科,3-5年,未填写,12500,智联
后端开发工程师,西安,本科,3-5年,未填写,15000,智联
python开发工程师,深圳,本科,1-3年,未填写,10000,智联
中高级Python开发工程师,北京,本科,5-10年,未填写,20500,智联
Python开发工程师 ∙ 大连∙ IT,大连,本科,3-5年,未填写,16500,智联
python后端开发工程师,郑州,本科,经验不限,未填写,10000,智联
Python 开发（偏AI方向）,厦门,大专,3-5年,未填写,11500,智联
五险一金双休双休技术开发,福州,本科,1-3年,未填写,8000,智联
后端开发工程师,杭州,本科,经验不限,未填写,400,智联
python开发工程师,杭州,大专,5-10年,未填写,9000,智联
python后端开发（Django）,成都,本科,1-3年,未填写,11500,智联
Python开发工程师,北京,本科,3-5年,未填写,18000,智联
Python开发工程师,上海,本科,经验不限,未填写,10000,智联
agent应用开发工程师,青岛,本科,1-3年,未填写,19000,智联
Python开发实习生,厦门,本科,经验不限,未填写,175,智联
Python开发工程师（邮储银行）,北京,本科,5-10年,未填写,16000,智联
python后端开发工程师,太原,本科,3-5年,未填写,5000,智联
后端开发（实习生）,深圳,本科,经验不限,未填写,400,智联
技术开发工程师（python）,廊坊,大专,1-3年,未填写,5500,智联
设备软件开发工程师,青岛,本科,经验不限,未填写,9000,智联
Python开发工程师,洛阳,大专,1-3年,未填写,6000,智联
软件开发工程师-合肥,合肥,本科,1-3年,未填写,11000,智联
python开发,青岛,大专,3-5年,未填写,14500,智联
python开发工程师,武汉,本科,3-5年,未填写,12000,智联
python后端开发工程师,清远,本科,3-5年,未填写,10500,智联
Python开发工程师,广州,本科,3-5年,未填写,16500,智联
python后端开发工程师,石家庄,本科,1-3年,未填写,7500,智联
系统开发,重庆,本科,3-5年,未填写,11000,智联
2026届赴日工程师,上海,本科,经验不限,未填写,20000,智联
python开发工程师,北京,本科,1-3年,未填写,16000,智联
python后端开发工程师,泉州,本科,经验不限,未填写,10000,智联
python开发工程师,石家庄,本科,5-10年,未填写,9500,智联
大模型开发工程师,合肥,本科,3-5年,未填写,12500,智联
开发工程师（Python方向）,无锡,本科,1-3年,未填写,7000,智联
Python开发工程师（27届） (MJ000035),厦门,本科,经验不限,未填写,175,智联
高级 Python 开发工程师,郑州,本科,3-5年,未填写,12500,智联
后端开发工程师-联通,北京,本科,5-10年,未填写,17500,智联
后端开发工程师,太原,本科,3-5年,未填写,9000,智联
python后端开发工程师,佛山,本科,5-10年,未填写,15500,智联
etl开发工程师,青岛,本科,3-5年,未填写,12500,智联
后端开发工程师,天津,本科,经验不限,未填写,10500,智联
python后端开发工程师助理,深圳,本科,1-3年,未填写,10500,智联
技术开发人员,福州,本科,1-3年,未填写,9000,智联
后台开发工程师,清远,大专,3-5年,未填写,10500,智联
Agent 开发应用工程师,南昌,本科,3-5年,未填写,15500,智联
Python开发工程师-东京,上海,本科,5-10年,未填写,30000,智联
Python开发,北京,本科,3-5年,未填写,15000,智联
Python开发工程师,长沙,本科,1-3年,未填写,14000,智联
应用开发运维工程师,鄂尔多斯,本科,3-5年,未填写,11500,智联
python全栈工程师 python开发工程师,昆明,本科,3-5年,未填写,9000,智联
AI 应用工程师(J10264),成都,本科,经验不限,未填写,18500,智联
Python开发工程师,青岛,本科,5-10年,未填写,10000,智联
软件开发,深圳,本科,经验不限,未填写,12000,智联
python开发/测试开发,石家庄,本科,经验不限,未填写,6000,智联
RPA开发工程师（影刀方向）,大连,大专,1年以下,未填写,7500,智联
后端开发工程师-大模型应用开发,成都,本科,3-5年,未填写,16500,智联
RPA高级开发工程师(UiPath方向),佛山,本科,5-10年,未填写,11000,智联
爬虫开发工程师（双休+五险一金）,济南,本科,3-5年,未填写,9500,智联
Python开发工程师,石家庄,本科,经验不限,未填写,10500,智联
腾讯机房 python开发工程师,清远,本科,1-3年,未填写,10000,智联
开发岗 算法岗（不限语言 接受无经验）,深圳,本科,经验不限,未填写,22500,智联
2026届赴日IT,大连,本科,经验不限,未填写,18000,智联
资深后端开发工程师（物流行业优先）,青岛,大专,5-10年,未填写,12000,智联
python开发,保定,本科,1-3年,未填写,8500,智联
初级Python开发工程师,北京,本科,1-3年,未填写,11500,智联
python开发,杭州,大专,5-10年,未填写,13000,智联
phython 后端开发工程师（天津）,天津,本科,3-5年,未填写,14000,智联
AI开发工程师,宁波,本科,5-10年,未填写,10500,智联
Python后端开发工程师,深圳,本科,经验不限,未填写,14000,智联
计算机视觉软件开发工程师,蚌埠,硕士,经验不限,未填写,11000,智联
软件开发工程师,广州,本科,1-3年,未填写,22500,智联
软件开发实习生（java/python),南京,大专,经验不限,未填写,7500,智联
python后端开发工程师,广州,本科,3-5年,未填写,20000,智联
AI Agent工程师（代码开发与知识库调优方向）,北京,本科,3-5年,未填写,25000,智联
Python 开发工程师（中级,西安,本科,1-3年,未填写,10000,智联
Python开发,深圳,本科,3-5年,未填写,15500,智联
SAP开发工程师(A185113),吕梁,学历不限,1-3年,未填写,9500,智联
后端开发工程师,清远,本科,1-3年,未填写,9000,智联
RPA开发工程师,福州,本科,1-3年,未填写,8500,智联
PyQt软件开发工程师,石家庄,本科,经验不限,未填写,10500,智联
软件开发工程师（兼职）,南充,大专,3-5年,未填写,10500,智联
开发工程师,北京,本科,3-5年,未填写,15000,智联
Python开发（六险一金+14-16薪）,北京,本科,经验不限,未填写,22500,智联
智能体开发工程师,上海,本科,经验不限,未填写,26500,智联
软件开发工程师（蓝牙耳机嵌入式软件开发）,东莞,大专,3-5年,未填写,14000,智联
python后端开发工程师,上海,大专,3-5年,未填写,21000,智联
智能体开发工程师,成都,本科,3-5年,未填写,11500,智联
Python开发工程师+早9晚6+入职社保,成都,本科,1-3年,未填写,16500,智联
python开发工程师,佛山,大专,1-3年,未填写,6000,智联
技术开发专员（计算机软件方向）(J13403),厦门,本科,经验不限,未填写,12500,智联
AI大模型系统开发工程师 (Python/AIGC方向),合肥,本科,3-5年,未填写,12500,智联
鸿蒙开发工程师-吉利外包,宁波,本科,3-5年,未填写,14500,智联
软件工程师（西安）,西安,本科,3-5年,未填写,15000,智联
数开/数仓开发+七险一金+项目稳定,郑州,本科,3-5年,未填写,12000,智联
Agent开发工程师(智能零售),北京,本科,3-5年,未填写,27500,智联
Python开发工程师,大连,本科,3-5年,未填写,16500,智联
AI应用开发工程师,广州,本科,3-5年,未填写,12500,智联
Python高级开发工程师,北京,本科,1-3年,未填写,27500,智联
软件开发工程师（C++或python）,广州,本科,3-5年,未填写,30000,智联
Python高级开发工程师,石家庄,本科,5-10年,未填写,10000,智联
系统开发,青岛,本科,1-3年,未填写,8000,智联
Python开发-初中高级（全国）,北京,本科,1-3年,未填写,19000,智联
后端开发工程师,苏州,本科,3-5年,未填写,15000,智联
高级Python开发工程师,郑州,本科,3-5年,未填写,12500,智联
odoo软件开发程序员,烟台,本科,5-10年,未填写,10500,智联
自动化并行调度开发工程师,西安,本科,3-5年,未填写,16000,智联
python后端开发工程师（大厂 双休）,南京,本科,经验不限,未填写,19500,智联
Python初级大数据开发工程师,北京,本科,1-3年,未填写,11000,智联
初级python后端开发工程师,西安,本科,3-5年,未填写,15500,智联
H84776岗大数据开发（Python方向）,长沙,大专,5-10年,未填写,13000,智联
平台软件工程师（Agent开发） (MJ000966),北京,学历不限,3-5年,未填写,27500,智联
后端开发工程师,无锡,本科,经验不限,未填写,12000,智联
Python开发工程师,徐州,本科,5-10年,未填写,11500,智联
python高级开发工程师,南京,本科,5-10年,未填写,14500,智联
python后端开发工程师,成都,本科,1-3年,未填写,9000,智联
python后端开发工程师-北京燕郊,廊坊,本科,3-5年,未填写,11000,智联
python开发,佛山,本科,3-5年,未填写,11500,智联
Python开发,保定,本科,1-3年,未填写,7500,智联
上位机开发工程师实习生,湖州,硕士,经验不限,未填写,5000,智联
Python软件开发工程师,长沙,大专,1-3年,未填写,11000,智联
AI开发工程师,上海,本科,1-3年,未填写,16500,智联
上位机软件开发工程师,无锡,本科,3-5年,未填写,16000,智联
RPA开发工程师,成都,本科,3-5年,未填写,10000,智联
Python开发工程师,西安,本科,经验不限,未填写,10000,智联
Python开发工程师,成都,本科,3-5年,未填写,20000,智联
后端开发工程师,南京,本科,经验不限,未填写,15000,智联
前端/后端开发工程师,上海,本科,3-5年,未填写,14000,智联
技术开发实习生（RPA）,上海,本科,经验不限,未填写,135,智联
智能体开发工程师（佛山）,佛山,本科,3-5年,未填写,15000,智联
python后端开发工程师,西安,本科,1-3年,未填写,15500,智联
开发经理,广州,本科,经验不限,未填写,21500,智联
Python开发工程师（实习生）,成都,本科,经验不限,未填写,190,智联
python开发（外企+长期稳定+双休）,广州,本科,3-5年,未填写,13000,智联
python 开发,上海,本科,3-5年,未填写,12500,智联
python开发（徐汇）,上海,本科,经验不限,未填写,15000,智联
python开发工程师[驻场北京大学],北京,本科,1-3年,未填写,13500,智联
python开发工程师,临沂,本科,3-5年,未填写,7500,智联
计算机编程前端开发工程师,濮阳,本科,1-3年,未填写,5000,智联
软件开发工程师,成都,本科,3-5年,未填写,13000,智联
Python开发工程师(A163672),成都,本科,1-3年,未填写,12500,智联
python后端开发工程师（大厂 双休）,上海,本科,经验不限,未填写,19500,智联
AI辅助开发技术工程师,重庆,大专,1-3年,未填写,7000,智联
python开发工程师,南京,本科,1-3年,未填写,8500,智联
【大厂外包】大数据开发（python）,西安,本科,3-5年,未填写,20500,智联
标注平台后端开发,苏州,本科,3-5年,未填写,12500,智联
Python/AI应用开发工程师,成都,本科,3-5年,未填写,14000,智联
Python开发,济南,本科,3-5年,未填写,14000,智联
AI应用开发工程师,南京,本科,5-10年,未填写,18500,智联
英文读写-Python开发工程师-数据项目,上海,本科,5-10年,未填写,23500,智联
Agent开发工程师（中高级）,深圳,本科,3-5年,未填写,27500,智联
软件开发工程师,芜湖,本科,1-3年,未填写,7500,智联
Python开发工程师（PyQT）,北京,本科,3-5年,未填写,12500,智联
杭州Python开发工程师（三餐/双休）,杭州,本科,1-3年,未填写,18000,智联
计算机开发工程师,长沙,本科,1-3年,未填写,11500,智联
赴日软件开发,南昌,大专,3-5年,未填写,15000,智联
Python开发工程师,呼和浩特,本科,1-3年,未填写,11500,智联
python后端开发工程师,苏州,本科,经验不限,未填写,13500,智联
软件开发测试前后端 接受应届生无经验 C/C++/JAVA/Python/GO均可,东莞,本科,经验不限,未填写,21000,智联
Python开发工程师,南京,本科,3-5年,未填写,22500,智联
AI开发实习生,北京,本科,经验不限,未填写,175,智联
开发部-研发工程师-有限元数据后端,沈阳,本科,经验不限,未填写,12000,智联
python开发,北京,本科,3-5年,未填写,22500,智联
开发实习生（27届）,上海,本科,经验不限,未填写,165,智联
大模型应用开发工程师,沈阳,本科,1-3年,未填写,10500,智联
开发工程师,长沙,本科,3-5年,未填写,30000,智联
软件开发工程师（实习生）,武汉,本科,经验不限,未填写,150,智联
python开发,南京,本科,3-5年,未填写,12500,智联
python中级开发工程师,石家庄,大专,5-10年,未填写,10500,智联
机载软件开发工程师,西安,本科,1-3年,未填写,10500,智联
python量化开发工程师,长沙,本科,1-3年,未填写,14000,智联
Python开发工程师,深圳,本科,3-5年,未填写,20000,智联
python后端开发工程师,天津,本科,3-5年,未填写,16000,智联
python后端开发工程师,青岛,大专,3-5年,未填写,9000,智联
Python开发工程师,苏州,本科,1-3年,未填写,15000,智联
python开发工程师,郑州,本科,3-5年,未填写,10000,智联
高级Python开发,长沙,本科,5-10年,未填写,18500,智联
软件开发测试前后端 接受应届生无经验 C/C++/JAVA/Python/GO均可,南京,本科,经验不限,未填写,21000,智联
Python 开发工程师（制造数据自动化方向）,西安,本科,经验不限,未填写,10500,智联
PHP开发,长沙,本科,3-5年,未填写,12500,智联
物联网后端开发工程师,郑州,本科,1-3年,未填写,8000,智联
后端开发工程师,郑州,大专,3-5年,未填写,8000,智联
python后端开发工程师（大厂 双休）,深圳,本科,经验不限,未填写,19500,智联
MES开发工程师,广州,本科,1-3年,未填写,11000,智联
SAP开发工程师(base 吕梁包食宿),北京,学历不限,1-3年,未填写,9500,智联
python后端开发工程师（实习）,北京,本科,经验不限,未填写,225,智联
python开发工程师,西安,本科,1-3年,未填写,10000,智联
python后端开发工程师,济南,本科,3-5年,未填写,15000,智联
电脑DIY市场专员（渠道开发/产品顾问）,石家庄,本科,经验不限,未填写,10000,智联
后端开发工程师,北京,本科,经验不限,未填写,17500,智联
软件开发测试前后端 接受应届生无经验 C/C++/JAVA/Python/GO均可,成都,本科,经验不限,未填写,21000,智联
Python后端开发工程师(RAG知识库),杭州,本科,3-5年,未填写,9500,智联
Python/Java开发支持工程师助理,杭州,本科,1-3年,未填写,10000,智联
Pyhon开发工程师,广州,本科,3-5年,未填写,11000,智联
CAD开发工程师,武汉,大专,3-5年,未填写,12500,智联
初中级开发工程师,成都,大专,1-3年,未填写,6500,智联
AI开发工程师,成都,本科,1-3年,未填写,12500,智联
软件开发工程师2,天津,本科,经验不限,未填写,9000,智联
Python开发工程师,太原,本科,3-5年,未填写,7000,智联
python开发工程师,成都,本科,3-5年,未填写,7000,智联
软件开发工程师,呼和浩特,本科,3-5年,未填写,10500,智联
AI开发工程师,烟台,本科,3-5年,未填写,10000,智联
python后端开发工程师,武汉,本科,1-3年,未填写,10500,智联
Python开发工程师（福州）(J15536),福州,本科,1-3年,未填写,8500,智联
软件开发测试前后端 接受应届生无经验 C/C++/JAVA/Python/GO均可,广州,本科,经验不限,未填写,21000,智联
Python开发工程师,武汉,本科,3-5年,未填写,17500,智联
python开发（外包证券,上海,本科,3-5年,未填写,18000,智联
软件开发工程师,常州,本科,3-5年,未填写,12500,智联
python后端开发工程师,无锡,本科,3-5年,未填写,9500,智联
中核能源-软件开发工程师（人工智能方向）(J27871),北京,硕士,经验不限,未填写,10500,智联
Python 全栈开发工程师,广州,本科,3-5年,未填写,14000,智联
H84641岗Python后端开发,北京,本科,3-5年,未填写,15000,智联
SAP开发工程师(A185113),西安,学历不限,1-3年,未填写,9500,智联
IT开发工程师,温州,本科,3-5年,未填写,10500,智联
Python开发工程师（初中级）,天津,本科,1-3年,未填写,11500,智联
Linux系统开发工程师（计算机）,上海,本科,1-3年,未填写,11500,智联
Python软件开发⼯程师（超声机器⼈方向）,北京,本科,3-5年,未填写,27500,智联
python运维开发工程师,深圳,本科,3-5年,未填写,16000,智联
Mes开发,无锡,本科,3-5年,未填写,14000,智联
软件开发工程师,太原,本科,1-3年,未填写,6500,智联
软件平台开发,成都,本科,1-3年,未填写,8500,智联
Python开发工程师 | 大连 | IT,大连,本科,3-5年,未填写,16500,智联
后端开发工程师,广州,本科,3-5年,未填写,12500,智联
后端开发工程师（双休五险一金）,青岛,本科,3-5年,未填写,15000,智联
赴日软件开发[日本],天津,大专,3-5年,未填写,13000,智联
软件开发测试前后端 接受应届生无经验 C/C++/JAVA/Python/GO均可,武汉,本科,经验不限,未填写,21000,智联
C++/Python 开发工程师,成都,本科,1-3年,未填写,7000,智联
java软件开发工程师,合肥,大专,3-5年,未填写,10000,智联
鸿蒙开发工程师,武汉,本科,3-5年,未填写,10500,智联
IT编程软件开发,沈阳,本科,3-5年,未填写,9000,智联
武汉-后端开发工程师(J12085),武汉,本科,1-3年,未填写,11500,智联
python开发工程师,济南,本科,3-5年,未填写,12500,智联
后端开发,徐州,本科,3-5年,未填写,13000,智联
北京算法python开发-外包,北京,本科,1-3年,未填写,8500,智联
数据库开发工程师,武汉,本科,3-5年,未填写,13000,智联
职权量化开发工程师,深圳,本科,3-5年,未填写,17500,智联
java软件开发工程师,唐山,本科,3-5年,未填写,12000,智联
开发工程师（ERP与数据中台方向）,广州,本科,3-5年,未填写,13000,智联
后端开发,上海,本科,3-5年,未填写,14000,智联
Python自动化工具开发工程师,上海,本科,1-3年,未填写,17500,智联
赴日软件开发,太原,大专,3-5年,未填写,15000,智联
Python 开发工程师,南昌,本科,3-5年,未填写,7000,智联
计算机监控软件开发工程师,株洲,本科,3-5年,未填写,17500,智联
软件开发测试前后端 接受应届生无经验 C/C++/JAVA/Python/GO均可,西安,本科,经验不限,未填写,21000,智联
软件后端开发工程师,唐山,本科,3-5年,未填写,15000,智联
python高级开发工程师(13薪）,北京,硕士,5-10年,未填写,20000,智联
IT开发工程师,潍坊,本科,3-5年,未填写,12000,智联
软件开发工程师,天津,本科,3-5年,未填写,15000,智联
ABAP开发工程师,鄂尔多斯,本科,3-5年,未填写,13500,智联
Java开发工程师,龙岩,本科,3-5年,未填写,10500,智联
蜜雪BI可视化开发工程师,郑州,本科,3-5年,未填写,13000,智联
高级服务端开发工程师,北京,本科,5-10年,未填写,37500,智联
Python开发实习生,成都,本科,经验不限,未填写,115,智联
控制底层开发,成都,本科,3-5年,未填写,13000,智联
中级Python开发,深圳,大专,3-5年,未填写,10000,智联
全栈开发工程师（有数据库开发、运维相关经验，开发语言不限） 双休 入职五险一金,济南,本科,3-5年,未填写,11000,智联
嵌入式及计算机研发,成都,本科,经验不限,未填写,175,智联
AI 智能体开发工程师（Java+Python）,广州,本科,1-3年,未填写,16000,智联
ETL开发工程师,赣州,本科,3-5年,未填写,13000,智联
