job_name,city,education,work_exp,company,salary_avg,data_source
IT软件开发管培生(J10828),上海,本科,1年及以上,迈威（上海）生物科技,9000,前程无忧
数据治理与可信计算研究,上海,博士,无需经验,上海计算机软件技术开发中心,22500,前程无忧
国际高中 计算机科学教师/计算机老师,上海,本科,1年及以上,上海市民办上实剑桥外国语中学,13500,前程无忧
A07.技术运维工程师（应用方向）,上海,本科,无需经验,上证所信息网络,22500,前程无忧
技术支持工程师,上海,本科,无需经验,江苏星方筑缘机电设备,10500,前程无忧
it技术支持,上海,本科,无需经验,贵州遵发科技集团,12000,前程无忧
样机焊接员,上海,大专,2年及以上,上海鸣志电器,8500,前程无忧
做二休二+五险一金+IDC机房运维,上海,,1年及以上,深圳市法本信息技术,5500,前程无忧
计算机电子编辑员,,硕士,无需经验,保定蓝斯文化传播,7500,前程无忧
软件测试工程师,上海,大专,1年,上海恒信电脑软件,6500,前程无忧
运营技术工程师(J11967),上海,本科,1年及以上,中芯国际集成电路制造（上海）,10500,前程无忧
计算机专业教师,上海,硕士,无需经验,上海震旦职业学院,7000,前程无忧
机器狗产品导购,上海,大专,无需经验,薪得付信息技术（上海）,8500,前程无忧
运维工程师,上海,大专,无需经验,上海昭洋远科信息科技,13000,前程无忧
数据科学实习生-国际化广告数据科学,上海,本科,无需经验,字节跳动,5000,前程无忧
运维工程师,,大专,1年及以上,吉林省冠恒科技,9000,前程无忧
数据采集,上海,本科,无需经验,湖北创佑科兴信息科技,10000,前程无忧
打印机维修员OA,上海,高中,无需经验,君长数码科技（上海）,6500,前程无忧
软件实施工程师,上海,本科,无需经验,上海复翼软件开发,7000,前程无忧
it技术支持,上海,本科,1年及以上,上海慧铂信息技术,7500,前程无忧
总公司 信息技术部 前端开发岗,上海,本科,无需经验,陆家嘴国泰人寿保险,8400,前程无忧
机器人工程师 (MJ006922),上海,本科,5年及以上,上海移远通信技术,40000,前程无忧
IT运维工程师(上海),上海,本科,1年及以上,思源电气,6250,前程无忧
运维工程师（偏开发）,上海,本科,1-3年,上海塑盛电子商务,9000,前程无忧
软件实施工程师,上海,本科,1年及以上,上海圆通蛟龙投资发展（集团）,95000,前程无忧
测试运维（阿网）,上海,本科,1年及以上,上海安迪人力资源服务,13000,前程无忧
质量管理测试,上海,大专,1年及以上,上海洄艏电子商务,11350,前程无忧
信息安全工程师 （初级）,上海,大专,1年,上海宇辰科技发展,8000,前程无忧
Ai数据训练专员,上海,本科,无需经验,上海道乎电子商务,8000,前程无忧
应届生（人工智能）,上海,本科,无需经验,上海金珵科技,12500,前程无忧
中级机房运维工程师,上海,大专,6年及以上,广州南天电脑系统,12500,前程无忧
系统管理实习生,上海,本科,无需经验,上海微电机研究所（中国电子科技集团公司第二十一研究所）,3000,前程无忧
软件开发及实施,上海,本科,1年及以上,上海雷瓦信息技术,6500,前程无忧
支持运维工程师,上海,大专,无需经验,上海辰达物联网科技,7500,前程无忧
大数据开发工程师（急招）,上海,本科,1-3年,上海学获帮教育科技,13500,前程无忧
IT运维与技术支持工程师,上海,本科,1年及以上,上海汉司实业,10500,前程无忧
运维工程师,上海,大专,无需经验,上海狩利信息科技,7250,前程无忧
AI数字化应用实习生,上海,本科,无需经验,丹纳赫（上海）企业管理,3000,前程无忧
测试工程师,上海,大专,1年及以上,屿禾溪（上海）科技,12000,前程无忧
软件测试,上海,本科,无需经验,上海科玛拉信息技术,8000,前程无忧
视觉工程师,上海,本科,3年及以上,上海维誉自动化设备,12000,前程无忧
数字化实习生,上海,本科,无需经验,华测检测认证集团,3400,前程无忧
机械工程师助理,上海,本科,1年及以上,北京京铭宏硕科技,8500,前程无忧
兼职机器人结构机械工程师（可异地江浙办公）,,本科,3年及以上,上海哲谦应用科技,500,前程无忧
信息化与运维工程师,上海,本科,1年及以上,四川傲空航天科技,8000,前程无忧
IT工程师,上海,本科,1年及以上,上海倍谙基生物科技,7000,前程无忧
机器人控制工程师,上海,本科,无需经验,卧龙控股集团,15000,前程无忧
运维工程师,上海,本科,无需经验,上海壹杰医疗科技,9000,前程无忧
数据采集工程师,上海,本科,无需经验,上海现代通用识别技术,15000,前程无忧
机器人运维工程师,上海,本科,无需经验,上海哲谦应用科技,10000,前程无忧
网络管理员,上海,大专,3年及以上,上海佳赛德环保科技,9000,前程无忧
初级软件测试工程师,上海,本科,无需经验,石家庄迈众人力资源服务,10000,前程无忧
it运维工程师,上海,,无需经验,郑州市驴充充集中式快速充电站,12500,前程无忧
物联网工程师,上海,大专,无需经验,上海仁廉信息科技,10500,前程无忧
上海浦东机房值班员(J10879),上海,,1年及以上,深圳市锐科信息技术,7500,前程无忧
测试开发实习生-中国交易与广告,上海,本科,无需经验,字节跳动,5500,前程无忧
IT技术支持工程师（招应届生）,上海,大专,无需经验,上海建梯企业咨询服务,7000,前程无忧
初级软件服务工程师,上海,大专,1-2年,百堇信息技术（上海）,7250,前程无忧
数据采集与信息整理工程师,上海,本科,1年及以上,上海黑开唛广告,11000,前程无忧
A05.技术运维工程师（系统方向）,上海,本科,无需经验,上证所信息网络,22500,前程无忧
ai研发工程师,上海,本科,无需经验,上海浦东软件平台,11500,前程无忧
信息化助理,上海,大专,3年及以上,上海百联物业管理,8500,前程无忧
服务器运维-大厂-免费宿舍,上海,大专,1年及以上,北京中科仙络智算科技,7500,前程无忧
大数据分析师,上海,本科,无需经验,湖北创佑科兴信息科技,10000,前程无忧
AI / ML(机器学习) Engineer,上海,本科,4年及以上,伟创力智能设备制造（上海）,32500,前程无忧
生物信息工程师 上海橙康生物科技有限公司,上海,本科,无需经验,上海市宝山区人才工作局,8500,前程无忧
软件测试,上海,本科,无需经验,江苏星方筑缘机电设备,10000,前程无忧
模型训练师（AI设备方向）,上海,本科,1-2年,上海艾豚科技,15000,前程无忧
集群计算HPC行业销售员,上海,本科,无需经验,上海赞存信息科技,11500,前程无忧
软件测试工程师,上海,本科,1年及以上,上海互普网络科技,9000,前程无忧
数据标注/数据采集（远程面试）,上海,本科,2年及以上,上海瑞毅企业管理咨询,7000,前程无忧
视觉调试工程师,上海,大专,无需经验,上海银承科技,8000,前程无忧
it技术支持,上海,大专,无需经验,上海乐晟达供应链,11500,前程无忧
软件实施工程师,上海,本科,1-3年,苏州循理信息科技,7000,前程无忧
实施工程师,上海,本科,1年及以上,上扬软件（上海）,10000,前程无忧
机械设计助理,上海,本科,1年及以上,上海亚劲自动化机械,6500,前程无忧
初级桌面运维工程师（上海龙东大道）,上海,本科,1年及以上,广州市宏意星计算机系统服务,5250,前程无忧
系统管理岗（结算系统）,上海,本科,无需经验,爱建证券,15500,前程无忧
IT兼行政,上海,本科,1年及以上,明园集团,7000,前程无忧
技术支持工程师（LG洗衣机物联网API）,上海,本科,2年及以上,上海色彩得环保科技,13500,前程无忧
网络工程师,上海,大专,无需经验,南京睿灿欣电气设备,10000,前程无忧
数据中心IT服务专员,上海,大专,无需经验,万数（上海）投资,6250,前程无忧
IT运维专员,上海,大专,1年及以上,大佳田（上海）技术,8000,前程无忧
绘图员,上海,大专,1年及以上,上海德霄精密机械,9000,前程无忧
无人机遥感算法工程师,上海,本科,1年,上海恒岳网络科技,23000,前程无忧
影像技术员,上海,大专,无需经验,怡凡得电子包装（上海）,6500,前程无忧
运营工程师,上海,大专,无需经验,上海昭洋远科信息科技,10500,前程无忧
软件测试工程师,上海,本科,无需经验,上海优立检测技术,7500,前程无忧
视觉算法工程师（长期出差）,上海,本科,5年及以上,上海哥瑞利软件,30000,前程无忧
IT,上海,本科,3年及以上,上海心梨信息科技,14500,前程无忧
IT,上海,本科,5年及以上,山西海诺科技,15000,前程无忧
IT技术支持,上海,大专,1年,上海爱扑网络科技,5500,前程无忧
IT工程师（运维/物联网/AI方向）,上海,大专,3年及以上,上海联明投资集团,7500,前程无忧
人形机器人遥操作嵌入式开发工程师,上海,本科,无需经验,原极（上海）科技,30000,前程无忧
初级ETL工程师,上海,大专,1年,菲斯科（上海）软件,9000,前程无忧
数据专员,上海,本科,1年及以上,上海普瑾特信息技术服务,10000,前程无忧
网络工程师,上海,大专,无需经验,南京丰航耀机电设备,10000,前程无忧
供应链系统后台管理/内控审核,上海,本科,1年及以上,人民电器集团,6500,前程无忧
机房运维工程师,上海,大专,1年及以上,上海科择信息科技,6000,前程无忧
图像算法工程师,上海,本科,3年及以上,凯多智能科技（上海）,25000,前程无忧
系统开发和维护,上海,本科,无需经验,天津泰达阿尔卑斯物流有限公司上海,6750,前程无忧
机械工程师（双休五险一金）,上海,本科,1年及以上,无锡普华信息技术,18500,前程无忧
信息技术专员,上海,本科,1年及以上,中泰证券,9000,前程无忧
实验室有机水溶肥技术员,上海,本科,3年及以上,上海鸣桦环境科技,11250,前程无忧
有机合成研究员（多肽方向）,上海,本科,1年及以上,上海美迪西生物医药,10500,前程无忧
急招机器人数据采集,上海,大专,无需经验,天津云百讯智能科技,5500,前程无忧
医学大数据工程师,上海,本科,1年,慧算基因科技（上海）,11500,前程无忧
QC专员- 仪器&计算机化系统,上海,本科,5-10年,上海复宏汉霖生物技术,16500,前程无忧
网络管理员,上海,中技/中专,1年及以上,上海荣庆堂实业发展,5500,前程无忧
WEB前端主管（浦东机场）,上海,本科,5年及以上,唯凯国际物流,18000,前程无忧
工业机器人教师,上海,本科,无需经验,上海博世汽车职业技术培训学校,7500,前程无忧
机器人模拟仿真,上海,大专,1年及以上,昆山宇芳汽车科技,6000,前程无忧
机器人视觉工程师,,硕士,3年及以上,前锦网络信息技术（上海）,40000,前程无忧
打印机/复印机/数码印刷机/标签打印机维修工程师,上海,大专,5年及以上,定泰信息系统（上海）,9000,前程无忧
IT技术支持专员（驻场服务岗）,上海,大专,1年及以上,中以联科电子安装工程（北京）,9000,前程无忧
研发助理,上海,大专,无需经验,上海各茏科技,6000,前程无忧
技术支持/维护工程师,上海,大专,2年,上海嘉慧光电子技术,9500,前程无忧
AI运用工程师,上海,本科,3年及以上,南通大生医药,11000,前程无忧
机械工程师,上海,大专,无需经验,上海目柏机电,9000,前程无忧
机器视觉工程师,上海,本科,2年及以上,上海先惠自动化技术,12000,前程无忧
数据运维专员,上海,本科,1年,上海浦东东方有线网络,7000,前程无忧
ERP运维工程师,上海,本科,无需经验,同华供应链管理集团,5500,前程无忧
IT工程师（AI实施方向）,上海,本科,1-2年,上海邦佳实业,13500,前程无忧
技术支持工程师,上海,大专,无需经验,南京睿灿欣电气设备,10500,前程无忧
技术产品实习生（数据方向）-中国交易与广告,上海,本科,无需经验,字节跳动,8000,前程无忧
人工智能研发工程师,上海,本科,无需经验,上海计算机软件技术开发中心,14000,前程无忧
测试实习生,上海,大专,无需经验,上海森松制药设备工程,3000,前程无忧
助理产品开发工程师,上海,大专,1年及以上,库博标准投资,11000,前程无忧
Python 开发工程师（可应届）,上海,本科,无需经验,沐驰（上海）智能科技,11500,前程无忧
总公司 信息技术部 网络运维岗,上海,本科,无需经验,陆家嘴国泰人寿保险,8750,前程无忧
机器视觉工程师,上海,本科,3年及以上,上海威士机械,13500,前程无忧
计算机硬件销售经理,上海,高中,1年,上海亚业科技,12000,前程无忧
通信助理工程师,上海,本科,无需经验,上海翱莺智能科技,9500,前程无忧
数据分析员,上海,本科,无需经验,上海慧铂信息技术,7500,前程无忧
数据统计员,上海,大专,1年及以上,上海道乎电子商务,6250,前程无忧
研发工程师,上海,本科,无需经验,上海计算机软件技术开发中心,11500,前程无忧
期货系统运维岗,上海,本科,无需经验,中财期货,6000,前程无忧
AI学习产品经理,上海,硕士,无需经验,广发证券,14000,前程无忧
研发助理工程师,上海,本科,无需经验,上海六联智能科技,10000,前程无忧
打印机维修员,上海,高中,5年及以上,君长数码科技（上海）,10000,前程无忧
实施运维工程师,上海,大专,1年,上海万序健康科技,6750,前程无忧
信息系统 信息管理 IT管理,上海,本科,1-8年,上海汇众汽车制造,11000,前程无忧
技术装机人员,上海,大专,1年,上海圣界电子科技,6500,前程无忧
开发工程师（校招-创新产品部）,上海,本科,无需经验,天信达信息技术,10500,前程无忧
嵌入式硬件工程师,上海,本科,无需经验,上海利鉴智能科技,11500,前程无忧
IT实习生,上海,本科,无需经验,EDG电子竞技俱乐部,150,前程无忧
数据专员,上海,大专,1年及以上,上海克而瑞信息技术,7000,前程无忧
上位机工程师（威士）,上海,大专,1年及以上,江苏恒立液压,13500,前程无忧
IT技术支持-上市公司,上海,大专,1年及以上,四川百利天恒药业,8500,前程无忧
有机合成研究员,上海,本科,3年及以上,重庆博腾制药科技,13000,前程无忧
it运维工程师,上海,大专,1-10年,上海睿昇芯创半导体科技,7500,前程无忧
物联网技术支持/维护工程师,上海,本科,1年,上海恒兆节能科技,9000,前程无忧
协作机器人工作站产品经理,上海,本科,5年及以上,上海广为电器工具,20000,前程无忧
运维工程师,上海,大专,无需经验,南京睿灿欣电气设备,11000,前程无忧
硬件工程师,上海,大专,1年,上海艾铭思汽车控制系统,18000,前程无忧
视觉图像处理软件工程师,上海,本科,3年及以上,上海领捷信息技术,12500,前程无忧
机器人与AI工程师,上海,本科,3年及以上,宝利苏迪焊接技术（上海）,22500,前程无忧
应用软件开发工程师,上海,本科,1年及以上,达明机器人（上海）,8000,前程无忧
技术支持工程师,上海,大专,无需经验,南京丰航耀机电设备,10000,前程无忧
软件工程师,上海,本科,无需经验,上海目柏机电,11000,前程无忧
数据安全工程师,上海,本科,无需经验,上海计算机软件技术开发中心,11500,前程无忧
机器视觉工程师,上海,本科,3年及以上,上海誉鸣自动化科技,25000,前程无忧
高级计算机视觉&机器学习工程师,上海,硕士,3年及以上,全讯射频科技（无锡）,37500,前程无忧
研发工程师（上位机方向）,上海,本科,无需经验,上海申传电气,11000,前程无忧
网站运维工程师（驻场）,上海,本科,1-2年,上海东方怡动信息技术,6950,前程无忧
it技术支持,上海,本科,1-2年,上海耀大生物科技,7500,前程无忧
大客户经理（智算/AI/云计算）,上海,本科,3年及以上,临港算力（上海）科技,32500,前程无忧
检验师（风电风机）,,本科,3年及以上,法利投资（上海）,11500,前程无忧
研发部工程师/助理工程师,上海,本科,1年,兆旺科技（上海）,10500,前程无忧
单片机软件工程师,上海,大专,3年及以上,上海甚力电子科技,12500,前程无忧
上位机软件开发工程师,上海,本科,1年,美登思电气（上海）,7500,前程无忧
计算机化系统体系专员,上海,本科,3年及以上,上海通用赛诺药业,16000,前程无忧
网络运维,上海,本科,无需经验,江苏星方筑缘机电设备,10500,前程无忧
技术文档专员,上海,本科,无需经验,播图（上海）电子商务,6000,前程无忧
数据分析,上海,本科,1年及以上,上海珑付云起企业发展,9000,前程无忧
安检信息系统工程师（浦东机场）,上海,大专,3年及以上,中海智（北京）科技,10000,前程无忧
驻场IT Helpdesk（英语良好）,上海,大专,1年,上海万利斯电子技术,6500,前程无忧
软件测试工程师(J11421),上海,本科,1-3年,华硕电脑（上海）有限公司上海,9500,前程无忧
信息系统工程师,上海,大专,1年及以上,上海威灵电子,7000,前程无忧
初级软件测试工程师,上海,大专,1年及以上,上海速强信息技术,7500,前程无忧
技术支持人员（上海）,上海,本科,1年及以上,合翼鑫（重庆）科技,12500,前程无忧
实施工程师,上海,大专,无需经验,南京睿灿欣电气设备,11000,前程无忧
机场驻场资料员,上海,大专,1年及以上,中航机场系统设施建设,5500,前程无忧
实施工程师,上海,本科,1-3年,上海速擎软件,10000,前程无忧
实施顾问（金融保险方向）(J10031),上海,本科,1-3年,普联软件,13000,前程无忧
大数据分析师,上海,本科,无需经验,湖北佳昇机电设备,12500,前程无忧
运维工程师,上海,本科,1年及以上,上海绿易舒科技,6000,前程无忧
技术工程师,上海,中技/中专,无需经验,上海兑申信息技术,8000,前程无忧
电梯土建layout(上海)(J11057),上海,本科,1年及以上,善诚科技发展（上海）,6250,前程无忧
AI 知识库工程师,上海,本科,1-3年,上海虹迪物流科技,14500,前程无忧
AOI工程师,上海,大专,1年及以上,芯发威达电子（上海）,9500,前程无忧
机器视觉工程师（威士）,上海,本科,3年及以上,江苏恒立液压,13500,前程无忧
实验室计算机化系统管理员（LES方向） (MJ008824),上海,本科,2年及以上,上海药明生物技术,15000,前程无忧
数据库运维工程师,上海,本科,1-3年,达丰（上海）电脑,8000,前程无忧
技术支持/维护工程师,上海,本科,3年及以上,上海步立瑞科技,8000,前程无忧
"Software Engineer, PCS",上海,本科,3年及以上,瓦锡兰维修服务（上海）,22500,前程无忧
视觉工程师,上海,本科,3年及以上,上海玖钲机械设备,20000,前程无忧
嵌入式助理硬件工程师,上海,本科,1年,深仪科技（上海）,8500,前程无忧
IT,上海,大专,2年及以上,上海峰密特国际船务代理,9000,前程无忧
通信技术工程师,上海,大专,无需经验,上海狩利信息科技,11000,前程无忧
IT桌面运维工程师(南京西路),上海,大专,1年及以上,上海思栋信息科技,6500,前程无忧
项目经理(军工电子计算机),上海,本科,3年及以上,上海复旦通讯,27500,前程无忧
AI应用工程师,上海,本科,1-2年,乔山健身器材（上海）,10500,前程无忧
IT Helpdesk技术支持工程师（面向企业客户）,上海,大专,1年,上海万利斯电子技术,5500,前程无忧
人工智能,上海,本科,无需经验,南京睿灿欣电气设备,15000,前程无忧
行政专员（数据分析）,上海,本科,1年及以上,上海臻如企业管理咨询,6000,前程无忧
IT,上海,本科,2年及以上,上海佳赛德环保科技,13500,前程无忧
软件测试25,上海,本科,无需经验,前程无忧,11000,前程无忧
混合开发前端工程师（无人机作业方向） 忆伯科技,上海,本科,2年及以上,上海市宝山区人才工作局,13000,前程无忧
Windows Software & Driver Engineer,上海,硕士,3-4年,开利空调冷冻研发管理（上海）,27500,前程无忧
erp管培生实施顾问,上海,本科,1年及以上,上海广奇电气,7000,前程无忧
数字效能助理工程师,上海,本科,无需经验,东方久乐汽车电子（上海）,5500,前程无忧
自动化设备装配调试工程师,上海,大专,无需经验,上海镭天激光设备,9500,前程无忧
AI全栈应用工程师(浦东机场),上海,本科,3-5年,唯凯国际物流,17000,前程无忧
中央计算平台开发工程师,上海,本科,1-3年,泛亚汽车技术中心,22500,前程无忧
内容审核员,上海,大专,无需经验,播图（上海）电子商务,5500,前程无忧
技术支持/维护工程师,上海,本科,2年及以上,上海慧铂信息技术,8000,前程无忧
计算光学系统集成测试工程师,上海,本科,3年及以上,上海乂义实业,16000,前程无忧
计算语言学实习生（日语翻译/同传方向）-Data 语音,上海,本科,无需经验,字节跳动,4500,前程无忧
电机设备维修技师 (MJ012083),上海,,无需经验,特斯拉（上海）,10000,前程无忧
店员（数码机器狗）,上海,本科,2-3年,薪得付信息技术（上海）,10000,前程无忧
商用密码测评师,上海,本科,无需经验,上海计算机软件技术开发中心,10500,前程无忧
ai工程师,上海,本科,3年及以上,上海科洋科技,12500,前程无忧
系统运维工程师,上海,本科,1年及以上,诺德基金管理,14000,前程无忧
数字化 IT 专员,上海,大专,1-3年,上海玖钲机械设备,8000,前程无忧
视频推广专员（机器人方向）,上海,大专,2年及以上,上海申尧信息技术,10000,前程无忧
运维工程师,上海,本科,1年及以上,上海联泉智能科技,6500,前程无忧
运营工程师,上海,本科,无需经验,上海经达信息科技,7500,前程无忧
设备建造（上海电仪）,上海,大专,3年及以上,浙江兴安建设集团有限公司马站,11500,前程无忧
软件测试2019,上海,本科,3-9年,前程品牌,12500,前程无忧
Ai开发实施工程师,上海,本科,1年及以上,菱感电子商务（上海）,17500,前程无忧
机械绘图员,上海,大专,2年,上海达和荣艺包装机械,12500,前程无忧
数据分析师,上海,本科,无需经验,江苏星方筑缘机电设备,10000,前程无忧
机器人算法工程师,上海,本科,1年及以上,上海华太信息技术,22500,前程无忧
junior Windows engineer,上海,本科,1年及以上,派山（上海）网络科技,12500,前程无忧
软件开发助理,上海,本科,1年及以上,上海玄运科技,9000,前程无忧
视觉工程师,上海,本科,1-3年,上海海思图科技,11000,前程无忧
高中计算机老师,上海,本科,1-5年,上海诺美高级中学,12500,前程无忧
信息中心软件/网络安全工程师,上海,硕士,无需经验,上海市养志康复医院（上海市阳光康复中心）,12500,前程无忧
运维工程师（系统/应用运维）,上海,大专,1年及以上,上海华合森信息科技,12500,前程无忧
工业机器人售后服务工程师（应届生）,上海,大专,1年及以上,上海柴孚机器人,5000,前程无忧
数据运维工程师,上海,本科,1年及以上,上海语凯智能科技,17500,前程无忧
运维工程师,上海,本科,1年及以上,上海骐骥极创电子科技,9500,前程无忧
网络工程师,上海,本科,无需经验,上海翱莺智能科技,10000,前程无忧
网页设计师（洗衣机管理平台方向）,上海,本科,1-3年,上海国典科技,4000,前程无忧
数据分析工程师,上海,本科,1年,上海飞羽环保科技,7000,前程无忧
实施工程师,上海,大专,1年,上海乐晟达供应链,11500,前程无忧
软件测试工程师,上海,本科,无需经验,上海电器科学研究所（集团）,9000,前程无忧
AI计算机电话销售,上海,大专,无需经验,上海赞存信息科技,8000,前程无忧
法兰克运用部 机器人调试工程师,上海,大专,2年,嘉意机床（上海）,15000,前程无忧
设备工程师,上海,本科,5年及以上,苏州市汇智星职业咨询,20000,前程无忧
合同执行工程师（应届生）(J10864),上海,本科,无需经验,上海凯士比泵,8000,前程无忧
传动系统售后服务工程师,上海,大专,无需经验,上海凯煦传动科技,7000,前程无忧
机械绘图员,上海,大专,2年及以上,上海永轴智造科技,9500,前程无忧
硬件开发工程师（计算机方向）,上海,本科,1年及以上,上海研强电子科技,11500,前程无忧
软件工程师,上海,大专,无需经验,南京睿灿欣电气设备,11000,前程无忧
软件实施顾问/数据实施,上海,本科,2年及以上,北京三维天地科技股份有限公司济南,9500,前程无忧
IT信息维护专员,上海,本科,1年及以上,上海中医大协爱医疗管理集团,7000,前程无忧
数据分析师,上海,本科,1年及以上,湖北典禾机械科技,10000,前程无忧
信息系统集成工程师,上海,本科,1-2年,上海经意实业,10000,前程无忧
IT,上海,大专,2年及以上,上海五星铜业,7000,前程无忧
物联网工程师,上海,本科,1年及以上,上海精岳铉电子科技,15000,前程无忧
有机合成研究员,上海,本科,1年,上海东岳生物化工,10500,前程无忧
IT技术支持,上海,本科,1年及以上,上海君武贸易,12000,前程无忧
数据分析师,上海,本科,1年及以上,石家庄迈众人力资源服务,13000,前程无忧
视觉工程师（3D视觉/机器人视觉）,上海,硕士,3年及以上,上海维宏电子科技,30000,前程无忧
软件项目经理(J11422),上海,本科,1-3年,华硕电脑（上海）有限公司上海,11500,前程无忧
设备开发工程师（机械方向）(J10629),上海,本科,1-3年,上海柏楚电子科技,10000,前程无忧
IDC机房值班运维,上海,,无需经验,深圳市法本信息技术,5400,前程无忧
机械测试技术员,上海,本科,1年及以上,上海荣灿信息科技,15000,前程无忧
机械设计工程师（J10876）,上海,本科,1年及以上,善诚科技发展（合肥）,11500,前程无忧
机械质检员,上海,大专,1年及以上,上海砚祥科技,7500,前程无忧
技术项目管理,上海,本科,2年及以上,立晟智能科技（成都）,19000,前程无忧
数据分析助理（上海）,上海,大专,1年及以上,上海玄运科技,7000,前程无忧
医疗运维工程师（技术方向）,上海,本科,2年及以上,上海壹杰医疗科技,8000,前程无忧
统计员,上海,大专,1年及以上,上海道乎电子商务,6000,前程无忧
helpdesk IT支持工程师,上海,本科,1-5年,上海济金国际贸易,8500,前程无忧
单片机软件工程师1人,上海,大专,2年及以上,万年青（上海）运动器材,11500,前程无忧
机器人机械工程师,上海,本科,无需经验,上海哲谦应用科技,13500,前程无忧
数据平台研发工程师(A184724),上海,本科,2年及以上,银河德睿资本管理,15000,前程无忧
智能计算研发工程师/专家--集团研发中心,上海,博士,无需经验,上海航天电子,35000,前程无忧
软件测试,上海,本科,1年,湖北典禾机械科技,11000,前程无忧
上位机软件开发工程师(J10092),上海,本科,4年及以上,环旭电子,20000,前程无忧
值机员,上海,中技/中专,3年及以上,上海信安保安服务,5250,前程无忧
系统管理员,上海,大专,1-3年,上海繁易信息科技,9500,前程无忧
新产品导入工程师（医疗器械）,上海,本科,2年及以上,奕瑞电子科技集团,15500,前程无忧
Java开发助理,上海,本科,无需经验,播图（上海）电子商务,7000,前程无忧
行政助理兼司机,上海,本科,3年及以上,四川傲空航天科技,8000,前程无忧
电机驱动/电机控制类软件工程师,上海,本科,1-3年,上海金陵电机,10500,前程无忧
驻场机场-弱电技术员,上海,中技/中专,2年,中航机场系统设施建设,7000,前程无忧
机器人开发工程师,上海,本科,无需经验,上海仁廉信息科技,15000,前程无忧
软件工程师,上海,大专,无需经验,南京丰航耀机电设备,10000,前程无忧
网络审计员,上海,本科,无需经验,电信科学技术第一研究所,10000,前程无忧
IT Support,上海,本科,5年及以上,上海国企商务会展服务,16000,前程无忧
业务数字化工程师,上海,本科,无需经验,上海辰竹仪表,8500,前程无忧
机械工程师/单片机/嵌入式软件开发,上海,本科,4年及以上,上海宸乔生物科技,15000,前程无忧
主机安全工程师,上海,大专,2年,上海鹏越惊虹信息技术发展,7000,前程无忧
大数据运维工程师（ETL方向）,上海,本科,1-3年,上海复旦微电子集团,11000,前程无忧
AI及机器人技术调查（韩语）,上海,本科,无需经验,浦项（中国）投资,16500,前程无忧
测试运维工程师（机器人本体）,上海,本科,1年及以上,上海新因诺维机器人工程技术研究,9000,前程无忧
it运维工程师,上海,本科,1年及以上,上海慕岐科技,10000,前程无忧
数字化IT专员,上海,本科,3年及以上,芯蓥智铖（重庆）科技,10000,前程无忧
计算机视觉工程师 (CV Engineer),上海,硕士,3年及以上,上海霞满云间公益发展中心,32500,前程无忧
桌面运维工程师,上海,大专,1年及以上,上海益海信息技术,6000,前程无忧
运维部-机房工程师,上海,大专,1年及以上,上海凯道电子科技,7000,前程无忧
双语计算机老师,上海,本科,1年及以上,上海宝华曜万教育技术,11500,前程无忧
人工智能图像处理和类脑计算方向科研人员,上海,博士,无需经验,上海市养志康复医院（上海市阳光康复中心）,25000,前程无忧
数据产品专员,上海,本科,1年,上海天臣计算机软件,10000,前程无忧
计算机视觉工程师,上海,硕士,2年及以上,上海沿锋汽车科技,31500,前程无忧
嵌入式软件工程师,上海,本科,无需经验,上海昊量光电设备,12500,前程无忧
机器人现场应用工程师（临港）,上海,本科,2年及以上,上海智能制造功能平台,17500,前程无忧
IT软件实施运维工程师,上海,本科,1年及以上,上海易乓乒智能科技,9000,前程无忧
豆包AI大模型计算语言学专家-Data 语音,上海,本科,3-4年,字节跳动,45000,前程无忧
金融工程组量化研究员(机器学习及NLP方向),上海,硕士,无需经验,中信建投期货,15000,前程无忧
项目经理(机票营销系统),上海,本科,5-7年,上海吉祥航空,20500,前程无忧
单片机开发工程师,上海,本科,无需经验,上海利鉴智能科技,11500,前程无忧
设备售后维保工程师（出差+3C）,上海,大专,5年及以上,云智汇（深圳）高新科技服务,20500,前程无忧
人工智能工程师,上海,本科,无需经验,上海仁廉信息科技,10000,前程无忧
无人机吊运,上海,,无需经验,南通瀚宇低空科技,9500,前程无忧
IT,上海,本科,3年及以上,上海利通普纳国际货运代理,13500,前程无忧
库卡机器人软件编程员,上海,大专,2年及以上,江苏零界科技集团,12500,前程无忧
有机合成研究员(多肽方向),上海,本科,1年及以上,上海德浦生物医药科技,15000,前程无忧
功能测试,上海,本科,1年及以上,上海奥诃信息技术,7750,前程无忧
机器人行业-具身智能算法工程师,上海,本科,3年及以上,宁波星际动力科技,65000,前程无忧
Android BSP开发工程师,上海,本科,3年及以上,芯发威达电子（上海）,12500,前程无忧
运维工程师,上海,大专,无需经验,南京丰航耀机电设备,10000,前程无忧
软件技术支持,上海,大专,1年及以上,上海爱瑞科技发展,6250,前程无忧
羊毛衫电脑横机制版,上海,,5年及以上,上海三国服饰,8500,前程无忧
数据内容专员,上海,本科,1年,又冰信息科技（上海）,13000,前程无忧
机器人灵巧手高级研发工程师,上海,本科,3年及以上,德昌微电机（上海）,32500,前程无忧
Alevel计算机老师-光华剑桥,上海,本科,无需经验,上海日月光华教育投资,15500,前程无忧
上海机械电子,上海,大专,无需经验,上海至信信息科技,9500,前程无忧
