数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,3D 视觉算法工程师（结构光相机方向）,23000,南京,1年及以上,硕士,惠州市德赛西威汽车电子
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,Java开发工程师（金融信贷方向）,14000,南京,4年及以上,本科,中数金智（上海）科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,AI算法工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,嵌入式软件工程师,22500,南京,5年及以上,本科,安徽磐璞智能科技
前程无忧,计算机,边缘计算工程师,8000,南京,2年及以上,本科,南京环保产业创新中心
前程无忧,计算机,高级计算科学家（蛋白大分子方向）,31500,南京,1-3年,博士,南京金斯瑞生物科技
前程无忧,计算机,AI药物科学家 / 计算化学研究员,26500,南京,3年及以上,硕士,南京至盛为康科技
前程无忧,计算机,存储计算销售经理,6000,南京,1年及以上,大专,南京和兆信息网络
前程无忧,计算机,机器人算法与系统研发实习生,3000,南京,无需经验,硕士,中科南京工业人工智能研究院
前程无忧,计算机,机器学习工程师,13000,南京,2年,本科,南京环保产业创新中心
前程无忧,计算机,3D 视觉算法工程师（结构光相机方向）,23000,南京,1年及以上,硕士,惠州市德赛西威汽车电子
前程无忧,计算机,计算机教师,7000,南京,1-3年,硕士,南京视觉艺术职业学院
前程无忧,计算机,计算机 / AI 技术岗,115000,南京,无需经验,本科,江苏苏豪国际集团
前程无忧,计算机,AI Agent开发工程师,30000,南京,3年及以上,本科,江苏鱼跃医疗设备
前程无忧,计算机,CIM工程师（计算机整合制造工程师）,16000,南京,无需经验,硕士,台积电（南京）
前程无忧,计算机,计算生物学/机器学习科学家（蛋白大分子方向）,19000,南京,1-3年,硕士,南京金斯瑞生物科技
前程无忧,计算机,IT技术开发经理（金融国企）,325000,南京,5年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,it运维工程师,7000,南京,1年及以上,大专,上海普炳软件科技
前程无忧,计算机,量子计算工程师,12500,南京,1年,硕士,中通服咨询设计研究院
前程无忧,计算机,数智HSE售前工程师,9000,南京,3年及以上,本科,南京晓帆工业互联网
前程无忧,计算机,售前工程师（JG行业）,22500,南京,3年及以上,本科,江苏致网科技
前程无忧,计算机,算法工程师,20000,南京,3年及以上,本科,江苏致网科技
